	logFC	t	P.Value	adj.P.Val	B
Klhl38	-3.75738026469188	-1.63570514687314	0.190247995772192	0.190247995772192	-6.57912545846578
Trpc3	3.75430502107979	2.1098366690127	0.115269663422294	0.115269663422294	-6.01785001921782
Cnga4	3.75429825709981	1.59539322450022	0.198787725048177	0.198787725048177	-6.6266063448499
Fshr	3.74890550823622	1.42304119147675	0.240216522122129	0.240216522122129	-6.82730707544648
Il20rb	3.74103973403671	95.6003260910749	6.5031126397781e-07	6.5031126397781e-07	5.91529476631965
Jph1	3.74100673251478	2.40154144797015	0.0861612631632506	0.0861612631632506	-5.67912576987941
Gfra1	-3.72780791551955	-2.57996497601727	0.0726265737144679	0.0726265737144679	-5.47701873386124
Spata21	-3.7150622643405	-29.5430929968161	3.40678184220547e-05	3.40678184220547e-05	3.59910300682374
Fam131b	-3.70988447929003	-1.63083261976726	0.191258720299049	0.191258720299049	-6.58487219113144
Clca4l	-3.70853533375844	-4.96471618061939	0.0118047095564128	0.0118047095564128	-3.24680786976679
Nkx2-5	3.70742334571662	1.42304114897315	0.240216533396875	0.240216533396875	-6.82730712433398
Lrrc4b	-3.70493789551682	-1.73285784542413	0.17126692505371	0.17126692505371	-6.46420805532958
Dlx2	-3.69162101822189	-1.54849405009947	0.209247228527241	0.209247228527241	-6.68163549818064
Lhx9	3.68381518866416	19.4512898814805	0.000138660098934525	0.000138660098934525	2.15435692738198
Aqp3	3.67175525338675	3.43342807793975	0.0345366684465663	0.0345366684465663	-4.57806453547419
Plac1	3.67090862204876	92.4077362010175	7.29275854294877e-07	7.29275854294877e-07	5.88483292215078
Crlf1	-3.66961925323457	-1.51886225074205	0.216158918028136	0.216158918028136	-6.71626410633827
Elovl6	3.66084368770832	8.52325857357723	0.00213582976040274	0.00213582976040274	-1.10874664263189
Smc1b	3.65562969007542	1.4230410938596	0.240216548016607	0.240216548016607	-6.8273071877254
Kcnma1	-3.64510684428427	-1.39545619471723	0.247651278666889	0.247651278666889	-6.85895664995092
Foxg1	3.63843257133074	1.58858448142562	0.200270626812129	0.200270626812129	-6.63461052750816
Trpc6	-3.63335020190399	-1.62061256312582	0.193397707812814	0.193397707812814	-6.59691933276257
Stmn2	-3.63073685104315	-2.1749697020671	0.107884141528392	0.107884141528392	-5.94147061012351
Olfm2	-3.62830770592101	-6.2790217538618	0.00569518538656753	0.00569518538656753	-2.33429747712999
ERCC-00061	-3.62809824591448	-1.96574125700966	0.133775720923979	0.133775720923979	-6.18791860001857
Adam32	3.62459310392788	1.42304105969563	0.240216557079134	0.240216557079134	-6.82730722702067
Zim1	-3.62434885166271	-1.64022833759089	0.189314934261655	0.189314934261655	-6.57378900136414
Kcnj11	3.62164420661061	1.73021888701661	0.171754113002488	0.171754113002488	-6.46733610447567
Fat2	-3.59920574526529	-0.82159391109722	0.465350217662456	0.465350217662456	-7.45532930034233
Acoxl	-3.57195730948817	-1.6395003252149	0.189464774593595	0.189464774593595	-6.57464802084667
Rasd2	3.56142198664945	4.82761582846222	0.012851392838186	0.012851392838186	-3.35292777009699
Ciart	3.54247951111833	1.50260793872423	0.220053300584181	0.220053300584181	-6.73520704155799
Cacng4	3.5406345619156	86.5541378570495	9.09453497350945e-07	9.09453497350945e-07	5.82135954593848
Dok5	-3.53558399051838	-1.40270183272642	0.245675534001452	0.245675534001452	-6.85065893226269
Hand1	3.53236119702005	1.42304095280166	0.240216585434439	0.240216585434439	-6.82730734996975
Lrguk	-3.53078866600517	-1.64007161859618	0.189347179442709	0.189347179442709	-6.57397392578354
Abcc12	-3.52894245753904	-1.64120158854185	0.189114820140821	0.189114820140821	-6.57264054639293
Areg	3.52876813545651	1.423040948467	0.240216586584275	0.240216586584275	-6.82730735495546
RGD1565410	3.52582073202848	1.55504511094049	0.207751321730802	0.207751321730802	-6.67396425211637
Atoh1	3.52342427838185	1.42304094199564	0.240216588300904	0.240216588300904	-6.82730736239879
Trim66	-3.52134229273536	-1.63468934218793	0.190458227274185	0.190458227274185	-6.58032367585291
Slc25a34	3.50346012216415	4.74059970773725	0.0135769677430902	0.0135769677430902	-3.42148873579877
Galnt14	-3.5030358034925	-6.80232692653116	0.00441772265402312	0.00441772265402312	-2.01617794584074
Per3	3.49662911449267	10.1169328124389	0.00121917589065086	0.00121917589065086	-0.414590873070066
Map3k6	3.49573109319936	2.85225770304169	0.0565473066548565	0.0565473066548565	-5.17754490273493
Dnm3	-3.49318893228253	-1.64315298345593	0.188714279398669	0.188714279398669	-6.57033763745441
Hmx1	-3.48961527610003	-1.52591243659679	0.214492632954802	0.214492632954802	-6.70803587247854
