""	"logFC"	"unshrunk.logFC"	"logCPM"	"P.Value"	"FC"	"FDR"
"Kcnk2"	-0.958286888724232	-1.04209768697772	-1.55664984826906	0.530484499300943	-1.94300133035596	0.999999198610417
"Abol1"	0.957552435605639	0.967077826079994	0.697069189645083	0.650333120304413	1.9420124309939	0.999999198610417
"Lphn3"	-0.957423212029357	-0.964332938349433	0.961569629896171	0.064510955446832	-1.94183849087097	0.954186955520843
"Cyp4f17"	0.957056872760619	0.958555839252964	3.22537643441976	0.0141458269959929	1.94134546818635	0.438391096335523
"Slc13a4"	-0.956882859272376	-0.95709415482727	5.83656781473038	0.00241366866515975	-1.9411113231213	0.139868792750576
"Nt5dc3"	0.956628652277298	0.959674524894489	2.23073567892047	0.0302878254310294	1.94076932388237	0.66900636876506
"Pilra"	-0.956502611958429	-0.96107758637373	1.52975637811202	0.293475167750584	-1.94059977696326	0.999999198610417
"Srrp"	-0.956138185037309	-1.03992401640499	-1.55692164372554	0.500201023636959	-1.9401096404697	0.999999198610417
"Syp"	-0.956138185037309	-1.03992401640499	-1.55692164372554	0.500201023636959	-1.9401096404697	0.999999198610417
"Lamc2"	0.955530694356071	0.959026478613207	2.05245012460313	0.0512398533835475	1.93929287019865	0.85253643962931
"LOC100361231"	0.955033584184109	0.963299788490934	0.900338212851428	0.0972330037801508	1.9386247621691	0.999999198610417
"RGD1562339"	-0.954276164699193	-0.980254215946784	-0.594934709268544	0.251327711115655	-1.93760724512644	0.999999198610417
"D4ACS1_RAT"	0.953888441117951	0.955692384452856	2.95435838667216	0.0179076405758423	1.93708658410104	0.51012657606705
"Havcr1"	0.953872801377195	1.00995348405343	-1.17794631036302	0.422879932720114	1.93706558495228	0.999999198610417
"Msln"	-0.953606147109765	-0.959989156920897	1.04004900608573	0.0693247931717586	-1.93670758893938	0.982254102377426
"RGD1309058"	-0.953494964557024	-0.996876856979219	-1.05216182395325	0.388988545634244	-1.93655834062942	0.999999198610417
"F1M5X7_RAT"	0.952965096232047	0.995534658362736	-0.938103152484946	0.350396748125693	1.93584721840124	0.999999198610417
"Wdr54"	0.952799792144454	0.967833188113604	0.168011203862269	0.150349200885445	1.93562542161343	0.999999198610417
"F13a1"	-0.952659099183793	-0.971216329434678	-0.25057765006108	0.172635827873398	-1.93543666682803	0.999999198610417
"Trim16"	-0.952620902750395	-0.995994385169233	-1.05199866997233	0.348344037409768	-1.9353854253688	0.999999198610417
"D3ZBY1_RAT"	-0.952560516139311	-0.971116524445379	-0.250039509531181	0.183428444430604	-1.93530441800566	0.999999198610417
"LOC686765"	0.95217732650914	0.959400212978762	1.06706142638569	0.0741044711806058	1.93479045622828	0.999999198610417
"Usp2"	0.952161696499004	0.953714552297965	3.16064932148758	0.340240186822937	1.93476949502042	0.999999198610417
"Tbc1d2"	0.951910339962259	0.952283074530373	5.19728991325245	0.0777918821579368	1.93443243515429	0.999999198610417
"Dact3"	-0.951846360690801	-1.03558257131898	-1.55746511093084	0.501158741947168	-1.93434665068138	0.999999198610417
"Foxp2"	0.951457349046363	0.994014484215463	-0.938426193823893	0.333645728851188	1.93382513926795	0.999999198610417
"Mx2"	-0.951417448055534	-0.951865170602503	4.73688832495814	0.196227222474341	-1.93377165570425	0.999999198610417
"Scarf1"	-0.951378460678914	-0.9522013904669	3.87758362519293	0.00550173293791519	-1.93371939818412	0.247592614474635
"ENSRNOG00000005972"	-0.950809026563039	-0.9799544774964	-0.680250373508594	0.287606723408453	-1.93295630654995	0.999999198610417
"F1LU04_RAT"	0.950656598335393	0.979346353046953	-0.555801920676104	0.263102439647254	1.93275209046051	0.999999198610417
"Bcmo1"	0.950606021981337	0.951526048683857	3.89417450059396	0.33168864433211	1.93268433543409	0.999999198610417
"F1M246_RAT"	-0.950586170223264	-0.953157053285448	2.26811327512773	0.0317965189276527	-1.93265774151313	0.685387129649441
"F1M0C0_RAT"	-0.949972886669972	-0.955198041962232	1.31558536861893	0.0533093596823021	-1.93183635148746	0.874925000178694
"Tmem178"	-0.949713475986426	-0.957866226539612	0.735313273432387	0.090298897874352	-1.93148901963832	0.999999198610417
"Cpb2"	-0.949242935504074	-0.949268202645461	8.88700991125412	0.00479695744915501	-1.9308591598593	0.224845753454715
"F1M3G2_RAT"	-0.949202547830475	-0.950975118853711	2.80877274506543	0.0219222706108568	-1.93080510698204	0.567196851691603
"Bean1"	-0.948809933121094	-0.98529907364848	-0.944784594152486	0.322525687717001	-1.9302797295985	0.999999198610417
"ENSRNOG00000017799"	0.948554271045022	1.01309913811734	-1.27395967399467	0.436732752230322	1.92993769224147	0.999999198610417
"Tcf21"	-0.948469148490855	-0.951999203373084	1.84587204283186	0.0423575115489798	-1.9298238245323	0.782457918035248
"F1M2I4_RAT"	0.9482398851581	1.00411416767983	-1.18013217454352	0.431094767328153	1.92951717435582	0.999999198610417
"LOC500420"	-0.947842377617182	-0.949738444987231	2.69317426161183	0.017621914223084	-1.92898560534837	0.505390526387804
"Zfp1"	0.947730151688104	0.952075987975796	1.75039938513246	0.0664192121590137	1.92883555715672	0.965104199069677
"SYT17_RAT"	-0.947053484885364	-0.970413236235014	-0.517022777064951	0.296115468107195	-1.92793108814803	0.999999198610417
"Zcchc3"	-0.946953430618066	-0.953814588080636	0.965508371558822	0.0782745345548161	-1.92779738626499	0.999999198610417
"Abhd6"	0.946881703072478	0.947147121994698	5.67787397522043	0.00251462229415043	1.92770154290679	0.142894329280318
"Serhl2"	0.946739555857984	0.947229807905126	4.79779379312073	0.00376420382949035	1.92751161787201	0.186240038008205
"RGD1563888"	-0.946308742002216	-0.947247269280189	3.70386632386099	0.109265026846362	-1.92693611527777	0.999999198610417
"Ndc80"	-0.946056240012222	-0.952260781567256	1.09145114871646	0.0649319475126257	-1.92659889042173	0.958737769512339
"ENSRNOG00000027390"	-0.94602122096533	-0.996681905024979	-1.19884689723576	0.394191494273031	-1.92655212597315	0.999999198610417
"Oas1i"	-0.945950449833196	-0.950789930143987	1.38899823363901	0.0601005512069006	-1.92645762164126	0.927038675453021
"Xkr6"	0.945556689368055	0.962551723421376	-0.0196624756290392	0.175478252225133	1.9259318976883	0.999999198610417
"Pla2g7"	0.94502112929828	0.958191291722459	0.293888553525762	0.154598379763047	1.9252170821749	0.999999198610417
"RGD1562037"	-0.944977013558909	-0.945312650789226	5.15648393743421	0.00312723947184601	-1.92515821243869	0.167987362232083
"Hadha"	0.944935110107589	0.945100357583966	6.35677976060479	0.00220104835533528	1.92510229653158	0.130223563708491
"Pcdhb5"	-0.944164029033695	-1.02812955414152	-1.5532259608182	0.478733701849236	-1.92407365687698	0.999999198610417
"Twist1"	0.94355699520533	0.986036181599728	-0.940930191624892	0.326346579442131	1.92326424665654	0.999999198610417
"LOC100361328"	-0.943549642518928	-1.12210556405997	-1.89735156597964	0.605608237811926	-1.92325444477711	0.999999198610417
"RGD1562997"	0.943521284700368	0.948159446823997	1.62866859271308	0.0625019862421404	1.92321664138622	0.940034710583843
"Lrrc4c"	-0.942911598159837	-0.952490415301243	0.504768534617638	0.117324544315534	-1.92240405692505	0.999999198610417
"E9PSK5_RAT"	0.942703201045392	0.943099011862378	5.09656445992073	0.00198868259543025	1.92212638595974	0.122365447990092
"Dopey2"	0.942504674998379	0.943520788853614	3.74652781732734	0.010516235376065	1.92186190463234	0.366142425511102
"Duox2"	-0.942459327331927	-1.0253920097373	-1.56033181072802	0.507021667239077	-1.9218014964515	0.999999198610417
"Xpnpep2"	-0.942401151746801	-0.942601388167745	5.89819551294877	0.00606493372385336	-1.92172400282378	0.263422787778699
"Tpd52l1"	-0.941658009414489	-1.0252526059458	-1.55438356602644	0.481650391768531	-1.92073436422081	0.999999198610417
"D3ZCZ3_RAT"	-0.941658009414489	-1.0252526059458	-1.55438356602644	0.481650391768531	-1.92073436422081	0.999999198610417
"LOC360479"	0.941531770848629	0.975726457489209	-0.736654843781272	0.307491681922743	1.92056630365593	0.999999198610417
"Nsg1"	0.941302542202149	0.983763458074593	-0.941414041541003	0.359361632177927	1.92026117067339	0.999999198610417
"Xdh"	-0.941041778545781	-0.941160020893519	6.64874918046986	0.0065759969580735	-1.91991411945375	0.27088290869453
"Bsn"	-0.940808335580238	-0.966675439234177	-0.591935570139392	0.253385921047902	-1.9196034826428	0.999999198610417
"Btc"	0.940302694200355	1.02210416675442	-1.46506864710248	0.527249087219348	1.91893081042109	0.999999198610417
"Ctsc"	-0.939780606846026	-0.939810682474077	8.62007702056218	0.00563186724151291	-1.91823650689396	0.252776725712573
"LOC688457"	-0.939751948617666	-0.946404783614624	0.944212341802637	0.300438977956043	-1.91819840271233	0.999999198610417
"D3ZB84_RAT"	-0.939565338965544	-0.940034260326239	4.65361604264928	0.0528009648573753	-1.91795030371902	0.86995630608729
"Fev"	-0.93951125298975	-1.02308098816135	-1.5546557011693	0.474145229485423	-1.91787840198906	0.999999198610417
"LOC500077"	0.939192850247813	0.95897257292526	-0.191303003873806	0.227864885742598	1.91745517300201	0.999999198610417
"Sass6"	-0.938712190552439	-0.949062105842399	0.429512362919307	0.111022320297568	-1.91681644487217	0.999999198610417
"Maml2"	-0.938646652952521	-0.964472260617514	-0.592808992131911	0.254620077683653	-1.91672937124094	0.999999198610417
"Il1f5"	-0.938332241990032	-1.021887031479	-1.55509594832629	0.481794855021683	-1.91631169803458	0.999999198610417
"Nup210l"	-0.938332241990032	-1.021887031479	-1.55509594832629	0.481794855021683	-1.91631169803458	0.999999198610417
"Pcdhga3"	-0.938332241990032	-1.021887031479	-1.55509594832629	0.481794855021683	-1.91631169803458	0.999999198610417
"Zcchc12"	0.938050858160286	0.951183395249637	0.289812691743439	0.133248485144695	1.91593797626528	0.999999198610417
"Cdr2l"	-0.938023181496868	-0.944501631132067	1.01843687325225	0.0727798998133488	-1.91590122126137	0.999999198610417
"Secisbp2l"	0.937811022017055	0.93798810806512	6.24222828826191	0.0144809427320445	1.91561949386323	0.447138744468842
"Gabrr3"	-0.937366356841068	-1.02091133471748	-1.5549277949996	0.482554692548957	-1.91502915564409	0.999999198610417
"Pth1r"	-0.937365255794012	-0.938217216799545	3.82098247449284	0.00891049094397462	-1.91502769411803	0.327883158956977
"Fancd2"	-0.936682619905917	-0.942993708994253	1.07193208745048	0.0967560208248236	-1.91412178027995	0.999999198610417
"RGD1559690"	-0.936595386164488	-0.962406488954012	-0.594027555779467	0.266101243930433	-1.9140060448323	0.999999198610417
"D3ZGH5_RAT"	0.935485400869019	0.99135687555682	-1.17961843076063	0.424121517384167	1.91253400713192	0.999999198610417
"D3ZWV2_RAT"	-0.935086893258766	-1.174352964807	-1.99580952479746	0.632742155018865	-1.91200579147907	0.999999198610417
"Prdm6"	-0.934778459866239	-0.949722584653944	-0.0678039820694615	0.235996905012552	-1.91159706795688	0.999999198610417
"Ces2a"	0.934613320352332	0.934654746019365	8.33086769771618	0.00479386503901572	1.91137826763179	0.224845753454715
"Znf691"	0.934116519927687	0.936670837397017	2.44070362865475	0.0301274499171761	1.91072018672675	0.667259185748655
"RGD1562091"	-0.934029271609374	-0.970358842128185	-0.943061215113166	0.335639418375622	-1.91060463764843	0.999999198610417
"Cyp4f39"	-0.933021899811576	-0.933538160647611	4.516941834217	0.0180084986012891	-1.90927101039751	0.510421783638881
"Sspn"	-0.932026079529265	-0.957771436854869	-0.590871584712592	0.278140538739706	-1.9079535907692	0.999999198610417
"Unc13a"	0.931964097339211	0.938241294635038	1.20008885546241	0.0788178707430273	1.90787162153912	0.999999198610417
"Lrrc39"	-0.931783454171477	-0.944495351408778	0.172464168748527	0.135314816571074	-1.907632747496	0.999999198610417
"Xpa"	0.931630795295505	0.936959283962711	1.43530816098288	0.0797000790786878	1.90743090188365	0.999999198610417
"Col20a1"	-0.929812825305514	-0.966104479657411	-0.943417195153083	0.418350914776535	-1.90502882235431	0.999999198610417
"RGD1561157"	0.929394026618639	0.940775983369378	0.459170032241508	0.162813141350918	1.9044758934552	0.999999198610417
"Pgs1"	0.929387670098102	0.930418007771344	3.70410197949462	0.0172985895622864	1.90446750234474	0.498487703952408
"F1LS07_RAT"	-0.929216822140452	-0.929266562032131	7.87599710499937	0.0275754393987296	-1.90424198336196	0.638309179296722
"RGD1308319"	-0.929018170698266	-1.0124355016935	-1.55217884535972	0.490876852887476	-1.90397979740918	0.999999198610417
"Ehd2"	-0.928254050715994	-0.931248870843232	2.02108910839993	0.0449466881306412	-1.90297162606882	0.800586757431089
"F1LX98_RAT"	0.9281008012441	1.00918729229614	-1.42482397329954	0.542643061923125	1.90276949471055	0.999999198610417
"E9PT93_RAT"	-0.927927804086051	-0.941269867573206	0.1051611659591	0.134828322343265	-1.9025413425575	0.999999198610417
"S1pr4"	-0.927665225788839	-0.963909391307094	-0.939460354401614	0.325750893781999	-1.90219510125712	0.999999198610417
"Msra"	-0.927403767654744	-0.928013907632657	4.281342968648	0.0305464318277573	-1.90185039963697	0.671267757087637
"Slc34a2"	-0.926998436075965	-0.927119596661467	6.58605092815341	0.32869696000722	-1.90131614137567	0.999999198610417
"LOC689656"	-0.926871487273302	-1.01026395727503	-1.55245130997307	0.483611220260318	-1.90114884393475	0.999999198610417
"Eid3"	-0.926871487273302	-1.01026395727503	-1.55245130997307	0.483611220260318	-1.90114884393475	0.999999198610417
"Sema3b"	-0.926871487273302	-1.01026395727503	-1.55245130997307	0.483611220260318	-1.90114884393475	0.999999198610417
"Nlgn3"	0.926160753414813	1.00778526015151	-1.4677681087494	0.498410352184393	1.90021248660532	0.999999198610417
"Nanos1"	-0.925972934725701	-0.962201682048427	-0.939719360742577	0.319086588158907	-1.89996512165447	0.999999198610417
"Il22ra1"	-0.925898783287892	-1.00928107428101	-1.55228290638491	0.459116226344253	-1.8998674700226	0.999999198610417
"LOC100365656"	0.925660998946596	0.927107502558077	3.2126921348141	0.0195762391998483	1.8995543605332	0.53072924446997
"Sdr42e1"	0.925400313341121	0.926015416545984	4.43555940200772	0.00594821908929018	1.89921115443019	0.260750816605905
"F1LXM6_RAT"	0.925337405987385	1.00828572830624	-1.46281396500453	0.464838377355966	1.89912834292826	0.999999198610417
"Aldoa"	0.92523934785534	0.925406347246105	6.30501163890884	0.0370270305520038	1.89899926599658	0.73278875318182
"Car11"	-0.925122784312847	-0.961343754680308	-0.940139698216559	0.308291356331	-1.8988458412371	0.999999198610417
"Arhgap11a"	-0.924741371257219	-0.926580688988008	2.72315123252616	0.0328358739658454	-1.89834389949185	0.69106445693541
"D3ZD40_RAT"	-0.923835704288333	-0.925349860266783	2.98577410478648	0.0183852377714414	-1.89715256813943	0.517631627837871
"Ptprz1"	0.923814777569918	1.0054096426612	-1.46749687025222	0.476049425816812	1.89712504957971	0.999999198610417
"Tnk1"	0.923814777569918	1.0054096426612	-1.46749687025222	0.476049425816812	1.89712504957971	0.999999198610417
"MDGA1_RAT"	-0.923753964260014	-1.00711149843001	-1.55255535570835	0.468413862211409	-1.89704508256052	0.999999198610417
"Gucy1a3"	-0.923564684278315	-0.924414177313333	3.79453844837689	0.00657550092841987	-1.896796208686	0.27088290869453
"Hspa1a"	0.923219228072854	0.925478546566619	2.59204151582447	0.103748632340163	1.89634207142427	0.999999198610417
"Havcr2"	-0.922590202660237	-0.958788220687975	-0.940237273657537	0.32685251710226	-1.89551543286732	0.999999198610417
"ENSRNOG00000021976"	-0.922527150337938	-0.948052142267746	-0.599379358534248	0.251344383152575	-1.89543259204862	0.999999198610417
"F1LTV7_RAT"	-0.921611004663923	-1.00494388568568	-1.55282776365179	0.504667911897399	-1.89422932934923	0.999999198610417
"Slc14a1"	0.921465943984484	1.00303100667743	-1.46722559129093	0.501423138900234	1.89403887719409	0.999999198610417
"RGD1312026"	0.921007235944687	0.921916155440018	3.86104809153157	0.323722417637354	1.89343675912304	0.999999198610417
"F1LYQ6_RAT"	0.919746180872345	0.952758164482146	-0.732427323756758	0.303519879405658	1.89178243529651	0.999999198610417
"Mgat4b"	-0.919700427957953	-0.91980445993921	6.79877043188611	0.00249851821650555	-1.89172244119873	0.142829144396927
"Trmt6"	0.919635570411369	0.920710656563401	3.62458848825046	0.0209736407636634	1.89163739916625	0.554290337234032
"E9PTV7_RAT"	-0.919589589514307	-0.932287681731337	0.137634711656161	0.140662406752717	-1.89157711075047	0.999999198610417
"Slc44a4"	0.91932831652344	0.923428615984831	1.7519462397937	0.0699370012454736	1.8912345759484	0.984529116534658
"Prkab1"	-0.918902122412768	-0.919096000352031	5.90120749359425	0.046677870195935	-1.8906759589366	0.817635860854469
"RGD1564664"	-0.91799044466296	-0.931477057701323	0.0890991593350417	0.149621198756111	-1.88948156743487	0.999999198610417
"Zfp786"	0.917489455232956	0.936113186371867	-0.148939434862262	0.191273184743698	1.88882554109111	0.999999198610417
"tGap1"	-0.917344405197788	-0.959435265849188	-1.06895146180045	0.391890562991478	-1.88863564618537	0.999999198610417
"Slc25a20"	0.916949601221435	0.917027057025286	7.39642221072263	0.00330506412547437	1.88811887803538	0.171549049285742
"Mst4"	0.916371563255421	0.972039334665662	-1.18507329664215	0.411369020161683	1.88736252568776	0.999999198610417
"Slc4a3"	-0.916161297918479	-0.952270786638849	-0.937796470496435	0.333799865176295	-1.88708747241014	0.999999198610417
"Ptprf"	-0.915979589569414	-0.916019129340093	8.18591253979292	0.00510431926918336	-1.88684980752176	0.235341107231203
"ENSRNOG00000033951"	0.915726230788864	1.05732959143239	-1.75911605446034	0.583477028813813	1.88651847762953	0.999999198610417
"Igf2"	-0.915304255164224	-0.927754947436342	0.101202682306125	0.536424353865497	-1.88596676823787	0.999999198610417
"Myh14"	0.914932493562396	0.916045817338649	3.56327530972638	0.140974805488456	1.88548084454706	0.999999198610417
"Map1lc3b"	0.914903268100852	0.915005990516493	6.98522768975542	0.101683702336401	1.88544264971848	0.999999198610417
"Bhlha15"	0.91467493079213	0.916687725992882	2.72502657842932	0.0452898799184268	1.88514426175655	0.802460793821676
"Hs3st6"	-0.91446963694375	-0.950563742639939	-0.938055683298144	0.334181421988043	-1.88487602697709	0.999999198610417
"Tceanc"	-0.914252325635035	-0.93727587310363	-0.50712229306991	0.297901021015737	-1.88459213189393	0.999999198610417
"Arl5c"	0.914179212512803	0.969821079489054	-1.184809072589	0.413011008644017	1.88449662666267	0.999999198610417
"CORIN_RAT"	0.914017999472741	0.942395794245823	-0.563692882604286	0.335295061213689	1.88428605655053	0.999999198610417
"F1LXY4_RAT"	-0.913892716362608	-0.914826596059277	3.63875737221061	0.0281378184511734	-1.88412243294259	0.645503304626574
"Sema5b"	-0.913623325221394	-0.949709856601595	-0.938476360023543	0.383005991222056	-1.88377064792035	0.999999198610417
"Slc7a2"	0.913585624267128	0.913659246418152	7.46269858210631	0.25972356784763	1.88372142128473	0.999999198610417
"Bmp10"	-0.913505134820254	-0.918799200157113	1.2447451524144	0.0690373668719117	-1.88361632945205	0.982225878671859
"Sema3g"	-0.913173601398774	-0.996373171809196	-1.55007568085254	0.521807529048837	-1.88318352140819	0.999999198610417
"Ccdc120"	0.912911611129986	0.917307036408687	1.64711681417689	0.0825174194213435	1.88284157044301	0.999999198610417
"Prnp"	-0.912909280840981	-0.915429047458272	2.24103729862021	0.0368779687976382	-1.88283852921715	0.731673261842726
"Ltb"	-0.912780178256988	-0.919116596683524	0.977890042112661	0.103738664730414	-1.88267004701089	0.999999198610417
"F1LQ67_RAT"	-0.912667514428705	-0.936469131093402	-0.549204157601559	0.277201992135809	-1.88252303012442	0.999999198610417
"Tox2"	-0.912588500264303	-0.943705867878261	-0.836302631650082	0.324558133317094	-1.88241993008819	0.999999198610417
"Rab26"	0.912429851655787	0.993878352778644	-1.46969000778603	0.477245760585758	1.88221293770639	0.999999198610417
"C1r"	-0.912389343029569	-0.912410342447591	9.09252598763592	0.00976821559325828	-1.88216008884522	0.348708810239501
"Xkr4"	-0.912194020753067	-0.995383033220924	-1.54990705262448	0.49453258747824	-1.8819052859257	0.999999198610417
"Lum"	-0.911750889395972	-0.915896230383646	1.50105885334393	0.592151043720591	-1.88132733760012	0.999999198610417
"Mthfd1"	0.911550497891209	0.911596617739461	8.13327849263209	0.154974678508562	1.88106603786336	0.999999198610417
"ENSRNOG00000028628"	0.911535723817236	0.992975551258243	-1.46985762329358	0.468329214860256	1.88104677470261	0.999999198610417
"F1M0P9_RAT"	-0.911213927800878	-0.994392358036591	-1.54973840791377	0.495295367067825	-1.88062725024431	0.999999198610417
"Zfp36l2"	0.911083834014087	0.911491594131528	5.00107968711568	0.164043709532182	1.88045767394231	0.999999198610417
"F1LWK3_RAT"	-0.911041825159212	-0.948605453997439	-0.970988337714809	0.359196429584381	-1.88040291897249	0.999999198610417
"Vax2"	-0.911028851748155	-0.994203665320465	-1.55034846016933	0.528664560857728	-1.88038600955668	0.999999198610417
"Id2"	-0.910753604584046	-0.911049246088706	5.2830742402572	0.129479412269716	-1.8800272909556	0.999999198610417
"D3ZQE7_RAT"	0.910641948384859	0.992073118240643	-1.47002522267883	0.477336172152702	1.87988179341608	0.999999198610417
"Ccl5"	-0.910547544441736	-0.916044425571148	1.15734346678018	0.0897196474277279	-1.87975878582085	0.999999198610417
"Itih1"	-0.909562217018491	-0.909572241458351	10.1543683046467	0.0111434977458491	-1.87847539225889	0.378632781842395
"Ybx2"	-0.909398366652067	-0.945446537328213	-0.938833122028383	0.379082155749697	-1.87826206137806	0.999999198610417
"ENSRNOG00000028603"	0.909379758845283	0.926058144011297	-0.0306508678873241	0.211358462001748	1.87823783580637	0.999999198610417
"Ly75"	-0.909338313587557	-0.940427614306715	-0.836239103123833	0.353193161096887	-1.87818387919681	0.999999198610417
"Isyna1"	0.909291514372593	0.909757696055974	4.79801141986981	0.0212258098169366	1.87812295425911	0.556586466360615
"Prokr1"	0.909186693055547	0.990596713055619	-1.46958669146323	0.495359599760965	1.87798650118734	0.999999198610417
"Ns5atp9"	-0.908522655462296	-0.939604281790195	-0.837229341170551	0.351843626883922	-1.87712230837403	0.999999198610417
"LOC680227"	0.907764328936768	0.928572980010742	-0.27167760131806	0.217865646913222	1.87613589229006	0.999999198610417
"Ccdc18"	-0.907327728119544	-0.922065725645988	-0.0585388472822538	0.17776964042659	-1.87556820576717	0.999999198610417
"Steap4"	-0.907249906502125	-0.907884157844418	4.19106763938722	0.0098485067101236	-1.87546703690569	0.350834909562108
"Ambp"	-0.906487941037031	-0.906492245533085	11.3686860700323	0.0166493043826236	-1.87447676261907	0.48405993034085
"Cadm4"	-0.906471852193485	-0.918440131235955	0.190346194722558	0.14452656673254	-1.87445585868972	0.999999198610417
"Gpc3"	-0.906247443550139	-0.914369730987718	0.655691235161068	0.117435076154087	-1.87416431309567	0.999999198610417
"Fmo2"	0.906037395039835	0.922441524919035	-0.0460897277491966	0.213774833948642	1.87389146488139	0.999999198610417
"Fsip1"	-0.905945707226692	-0.989064121577432	-1.55011542076664	0.564753107841534	-1.87377237696183	0.999999198610417
"Btg3"	0.905628446352854	0.912861772921277	0.975911239223529	0.106812613576537	1.87336036383042	0.999999198610417
"ENSRNOG00000043184"	0.904683572376613	0.960227202140047	-1.18753119916356	0.456904561540749	1.87213383300861	0.999999198610417
"Ugt2b1"	-0.904105517097709	-0.904152919400484	7.9049544179819	0.0489695555595238	-1.87138386157503	0.837320634460184
"F1M3G1_RAT"	0.904087953196504	0.906534143000011	2.43466486916154	0.047015256768504	1.87136107879679	0.820164407535111
"Cenpn"	-0.904041285489487	-0.91272389567517	0.589052882555553	0.106721898031233	-1.87130054575578	0.999999198610417
"Fez1"	-0.903520260289923	-0.918223038591124	-0.0560120966671136	0.21229738706264	-1.8706248529201	0.999999198610417
"Cyp4v3"	-0.903315188759245	-0.903368708041151	7.72884558294344	0.00690374344158826	-1.87035897230907	0.279469480323241
"Galntl1"	0.903297660512262	0.958822152116785	-1.18710344057831	0.425974468556957	1.87033624823092	0.999999198610417
"Nmnat3"	-0.903226172063327	-0.904295713158777	3.42242868237996	0.0147888792134327	-1.87024357159386	0.450829646644626
"Rrs1"	0.90267983451737	0.903966858345996	3.33458592257163	0.0319649924721622	1.8695354587857	0.68568387992324
"KMCP1_RAT"	0.902227749687496	0.902419299027218	6.07217385882672	0.510889198968012	1.86894971045705	0.999999198610417
"Mobkl2b"	-0.901950216499035	-0.902361371896726	4.79308328382482	0.0348990867009127	-1.86859021266325	0.7114788506821
"Zfp40"	0.901313208819419	0.911605077160915	0.512530037031487	0.147317392012265	1.8677653373178	0.999999198610417
"ENSRNOG00000024232"	0.901124780649422	0.91782042507344	-0.0282260630171073	0.200400484319848	1.86752140730323	0.999999198610417
"Irgm"	-0.901121515402322	-0.901548461901213	4.72045241072171	0.248715005379969	-1.86751718055275	0.999999198610417
"D3ZS25_RAT"	-0.901055985285977	-1.06322320661813	-1.88012062600708	0.618188911767899	-1.8674323560851	0.999999198610417
"D3ZTM8_RAT"	-0.900953264545008	-0.90947468293921	0.590446554465201	0.119164593753931	-1.86729939852924	0.999999198610417
"Ephx1"	0.900904501606784	0.900911185685763	10.8992027297849	0.0121189713312847	1.86723628507571	0.40367148404856
"Tnk2"	0.900798743744691	0.902296824830229	3.12229479463954	0.0298551693203295	1.86709941091029	0.664709631670126
"D3ZWL1_RAT"	-0.900608033291918	-0.901884870598314	3.17952524809857	0.0314634107119004	-1.86685261458113	0.679939173251681
"P2ry4"	-0.900387907794659	-0.93632139209423	-0.935905688861256	0.352437106256171	-1.86656779311892	0.999999198610417
"Aco2"	0.900324753754835	0.900405477260587	7.30543930968569	0.00337324666929602	1.86648608581883	0.173491510307471
"Ccl4"	0.900202911498827	0.981499666826364	-1.47204800299538	0.510624179525989	1.86632845910901	0.999999198610417
"Map3k13"	0.899964151949964	0.901218826434574	3.3657614809127	0.0270201010792466	1.86601961568914	0.633250873077467
"D4AE00_RAT"	0.899881408413314	0.981182556302402	-1.47282063818325	0.530108495095104	1.86591259609702	0.999999198610417
"Mypn"	0.899881408413314	0.981182556302402	-1.47282063818325	0.530108495095104	1.86591259609702	0.999999198610417
"Fgfbp3"	-0.899443115780092	-0.912000792606018	0.143222397272292	0.158082204890782	-1.86534581551778	0.999999198610417
"Slc16a14"	0.899313260601685	0.980601580171163	-1.47221539947238	0.478476943907234	1.86517792562702	0.999999198610417
"Crebl2"	0.899239251513304	0.903604032902269	1.63837608650365	0.0695942767345967	1.86508224596263	0.98374282755307
"Ms4a2"	-0.899117698262691	-0.930092389636532	-0.834183265498471	0.306913564981319	-1.86492511139643	0.999999198610417
"RGD1564074"	-0.898529079522528	-0.899360466928839	3.7900594549963	0.023710732361473	-1.86416437823222	0.589147286767232
"Ntn1"	-0.898480270529218	-0.901877796247898	1.81058807970892	0.0686560483928908	-1.86410131123264	0.978710189432271
"D3ZC91_RAT"	0.898423961177466	0.979703860739794	-1.4723827798578	0.478516829513866	1.86402855553234	0.999999198610417
"Ttr"	-0.898348081910091	-0.898350416037232	12.2377922709936	0.0151688940647751	-1.86393051859617	0.455902054120889
"Mup5"	-0.897645218024892	-0.902203592776017	1.34501832265664	0.511759630012814	-1.86302265495851	0.999999198610417
"Rit1"	0.897601012907808	0.899286452388652	2.94576660727036	0.0337029668706609	1.86296557160371	0.699739757568655
"Uxs1"	-0.897491913280573	-0.928452391977924	-0.834439265448083	0.304097287374989	-1.86282469556352	0.999999198610417
"Pcyt1a"	0.897153600108123	0.897363681048382	5.92131993211988	0.0480256314167625	1.86238791285681	0.826836974695434
"Pzp"	-0.897099711674977	-0.897101391175086	12.7104917988507	0.0185310728980892	-1.86231834909639	0.519146166404914
"Hmgxb4"	-0.897010664712049	-0.900231849178626	1.88200234158337	0.0511055615157005	-1.86220340541769	0.851606732827546
"Vegfb"	0.896403300080985	0.897883621932815	3.12447625150854	0.0309263947669503	1.86141959566831	0.674495377479703
