""	"logFC"	"unshrunk.logFC"	"logCPM"	"P.Value"	"FC"	"FDR"
"Col28a1"	-4.39594008282549	-144269482.052773	-1.84485910976009	0.0306923446821099	-21.052798029698	0.663441231085852
"Casp6"	4.39322061810675	144269482.050485	-1.61693964565478	0.0581475280054823	21.0131511093756	0.908875603083928
"Erp27"	-4.39312390172409	-144269482.049917	-1.84518939759478	0.0367854356196072	-21.0117424625129	0.735599084485459
"Pcdhga7"	-4.39312390172409	-144269482.049917	-1.84518939759478	0.0367854356196072	-21.0117424625129	0.735599084485459
"Pcsk1n"	-4.39030987157961	-144269482.047063	-1.8455196246112	0.072135862412061	-20.9707982247387	0.99998775872457
"LOC102547954"	4.34034717651587	144269481.992597	-1.6574199567801	0.0789047426755092	20.2569796462147	0.99998775872457
"Mmd2"	-4.33964227843992	-4.39573756561128	1.43923169275398	2.2595611255791e-06	-20.2470845417272	0.00108245191759161
"Myh1"	4.33518634322753	144269481.987369	-1.65827114593343	0.169860209914455	20.1846454880085	0.99998775872457
"Pde4c"	4.32674614789647	4.33981455268184	3.94080293701107	0.0246489206830226	20.0669040520495	0.592008291472324
"Sorcs1"	4.32388731818083	144269481.975875	-1.66027276383527	0.0493025166274949	20.027179052848	0.830691166561166
"AABR07049880.1"	4.32224486319554	144269481.973453	-1.66569633747385	0.172613892968878	20.0043918233263	0.99998775872457
"Micb"	4.32183187095944	144269481.973794	-1.66061275805958	0.0490449564546632	19.9986660975975	0.828221340855666
"Tex13"	4.31029395072872	4.61630501555442	-0.203792570846133	0.0829698464666958	19.8393650800729	0.99998775872457
"Serpinb5"	4.30954361578278	144269481.961302	-1.66278175413043	0.0741057638777117	19.8290494568253	0.99998775872457
"AABR07058976.1"	4.30852002936619	144269481.960266	-1.66295152730796	0.0476437216212727	19.8149858144234	0.819560163249012
"Galnt14"	4.3074967995996	144269481.95923	-1.6631212841475	0.0397040232966986	19.8009370415888	0.754676152091407
"Fam25a"	4.3074967995996	144269481.95923	-1.6631212841475	0.0397040232966986	19.8009370415888	0.754676152091407
"AABR07052523.1"	4.29880130608631	144269481.951144	-1.65958767775777	0.0394922618781033	19.6819506498942	0.754676152091407
"SNORA48"	4.29219487810747	144269481.943691	-1.66579603337668	0.0429300689420583	19.5920285754263	0.785217436020848
"Bex2"	4.29015893893326	144269481.94163	-1.66613500219361	0.042664486489305	19.564399696574	0.785217436020848
